id,user_id,action_type,message_content,target_channel_id,timestamp,,
49,-1.00154E+12,sent,"🎬```Dark Nuns```

🎞**Movie Info**
**Dark Nuns** (Korean: 검은 수녀들; also known as The Priest 2: **Dark Nuns**) is a 2025 South Korean supernatural thriller film directed by Kwon Hyeok-jae, and starring Song Hye-kyo, Jeon Yeo-been, Lee Jin-wook, and Moon Woo-jin. The film is a spin-off of the 2015 film The Priests by Jang Jae-hyun, and it follows the two nuns who work together to save a boy who has been possessed by an evil spirit. It was released on January 24, 2025.

📝️**Synopsis**:
The film centers around the two nuns, Sister Junia and Sister Michaela, who are confronted with a young boy named Hee-joon, who has been possessed by a powerful evil spirit. Sister Junia, driven by her faith and compassion, takes it upon herself to save the boy, while Sister Michaela, initially skeptical, is drawn into the investigation.

😀**Genre**: #Thriller
🗣**Language**: Korean
🌍**Country**: South Korea
🗓**Release Date**: January 24, 2025
⏳**Running time**: 114 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Dark_Nuns)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me",1543931431,02-02-2025 09:56,,
50,-1.00154E+12,sent,"🎬```Hitman 2```

🎞**Movie Info**
**Hitman 2** (Korean: 히트맨 2) is an upcoming South Korean action comedy film directed by Choi Won-sub. The film, a sequel to the 2020 film Hitman: Agent Jun, stars Kwon Sang-woo, Jung Joon-ho, Lee Yi-kyung, Hwang Woo-seul-hye, Kim Sung-oh, Lee Ji-won, Lee Soon-won and Kim Sung-oh. It was released on January 22, 2025.

📝️**Synopsis**:
Jun, who gained brief fame as the creator of the webtoon Assassination Agent Jun, quickly earns the reputation of a brainless writer"" after Season 2 gets criticized miserably", but things take a turn when a real-life terrorist attack mirrors the plot of Season 2, leaving Jun wrongly accused by the NIS of being the mastermind behind the crime.,,
,,,,,,,
😀**Genre**: #Comedy #Action,,,,,,,
🗣**Language**: Korean,,,,,,,
🌍**Country**: South Korea,,,,,,,
🗓**Release Date**: January 22, 2025,,,,,,
⏳**Running time**: 118 minutes,,,,,,,
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Hitman_2_(2025_film)),,,,,,,
✅Free encyclopedia & fair use,,,,,,,
,,,,,,,
"➡️ **Channel** Movie.t.me""",1543931431,02-02-2025 09:56,,,,,
51,-1.00192E+12,sent,"🚨 *செப்.5 வரை பருப்பு, பாமாயில் பெறலாம்..!*",1918568182,02-02-2025 09:56,,
52,-1.00192E+12,sent,"*வாரயிறுதி நாட்களில் அதிக நேரம் தூங்குபவர்களா நீங்கள்..?*

ஆமாம்பா.. ஆமா..! - 😍
இல்லையே..! - 😥
Week end-லயும் வேலைக்கு போற Me - 🥺",1918568182,02-02-2025 09:56,,
53,-1.00192E+12,sent,தெலுங்கு திரையுலகில் நடக்கும் பாலியல் தொல்லை தொடர்பான விசாரணை அறிக்கை கோரும் நடிகை சமந்தா!,1918568182,02-02-2025 09:56,,
54,-1.00192E+12,sent,"*Money.. Money.. Money.. Money* 💸💰

13 years of Venkat Prabhu's mass game 💥",1918568182,02-02-2025 09:56,,
55,-1.00192E+12,sent,தமிழ்நாடு கைவினைக் கலைஞர்களுக்கு அமெரிக்காவில் கௌரவம்!,1918568182,02-02-2025 09:56,,
56,-1.00192E+12,sent,*'தடம்' பெட்டகம்*,1918568182,02-02-2025 09:56,,
57,-1.00192E+12,sent,*Sai Sudharsan scores his first County Championship hundred 💥*,1918568182,02-02-2025 09:56,,
58,-1.00192E+12,sent,*என்ன மக்களே.. உங்க ஏரியாவுலயும் மழையா..?* 🌧️,1918568182,02-02-2025 09:56,,
59,-1.00192E+12,sent,"*சிறுவன் ஓட்டிய கார் மோதி ஒருவர் உயிரிழப்பு!*

Get your licence and drive safely 🙏",1918568182,02-02-2025 09:56,,
60,-1.00192E+12,sent,_*GUS ATKIN-SENSATIONAL 💥*_,1918568182,02-02-2025 09:56,,
61,-1.00137E+12,sent,"Agriculture success story : இந்த காலத்திலும் மூன்று போக விவசாயம்...  #local18

https://tamil.news18.com/videos/tamil-nadu/agriculture-success-story-three-way-agriculture-in-this-era-too-local18-1717377.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
62,-1.00137E+12,sent,"TVK Vijay  | பனையூரில் நடிகர் விஜயை சந்தித்த ஜப்பானியர்கள் | N18S

https://tamil.news18.com/videos/tamil-nadu/tvk-vijay-japanese-people-met-actor-vijay-in-panayur-n18s-1717375.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
63,-1.00137E+12,sent,"Sollathigaram | ஒரு லட்சம் கோடி இழப்பை எப்படி சரி செய்ய போறாங்க? | N18S

https://tamil.news18.com/videos/tamil-nadu/sollathigaram-how-are-they-going-to-fix-the-loss-of-one-lakh-crores-n18s-1717373.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
64,-1.00137E+12,sent,"Sollathigaram | எல்லாருமே வரி கட்டி கொண்டுதான் இருக்கோம்"" -பாலச்சந்திரன் | N18S",,,,
,,,,,,,
"https://tamil.news18.com/videos/tamil-nadu/sollathigaram-we-are-all-paying-taxes-balachandran-n18s-1717369.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram""",1374265849,02-02-2025 09:56,,,,,
65,-1.00137E+12,sent,"Sollathigaram | இளைஞர்கள் நலனுக்கான ஒரு அம்சம் இது -பேரா ஆசிர்வாதம் ஆச்சாரி | N18S

https://tamil.news18.com/videos/tamil-nadu/sollathigaram-this-is-a-feature-for-the-welfare-of-the-youth-bera-ashirvadham-acharya-n18s-1717371.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
66,-1.00137E+12,sent,"Gold Bonds | மத்திய அரசின்  கஜானாவை காலி செய்த தங்க கடன் பத்திர திட்டம் | Union Budget 2025 | N18S

https://tamil.news18.com/videos/tamil-nadu/gold-bonds-the-gold-bond-scheme-that-emptied-the-central-government-s-treasury-union-budget-2025-n18s-1717349.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
67,-1.00137E+12,sent,"Thulam Rasi | துலாம் ராசிக்கு இனி நல்ல காலகட்டம் வரப்போகுது | Jothidar Shelvi | N18V

https://tamil.news18.com/videos/tamil-nadu/thulam-rasi-good-times-are-coming-for-libra-jothidar-shelvi-n18v-1717320.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
68,-1.00137E+12,sent,"TVK Vijay | விஜயை நேரில் பார்த்ததும் ஆச்சரியத்தில் உறைந்து போன ஜப்பான் பெண் | Japan Vijay Fan

https://tamil.news18.com/videos/tamil-nadu/tvk-vijay-japanese-woman-freezes-in-surprise-after-seeing-vijay-in-person-japan-vijay-fan-1717314.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
69,-1.00137E+12,sent,"Crime Time | பிரியாணி கடைக்கு உரிமம் - மோசடி!- 239 பேரிடம் ரூ. 25 கோடி அபேஸ் - புகார்..

https://tamil.news18.com/videos/tamil-nadu/crime-time-license-for-biryani-shop-fraud-239-people-were-cheated-of-rs-25-crore-complaint-1717250.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
70,-1.00137E+12,sent,"Crime Time | போலி நாக மாணிக்க கற்கள் விற்பனை.. - பல கோடி ரூபாய்க்கு டீல்..

https://tamil.news18.com/videos/tamil-nadu/crime-time-fake-naga-gemstones-for-sale-deal-for-crores-of-rupees-1717248.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 09:56,,
71,-1.00137E+12,sent,"குழந்தையை குப்பையில் மறைக்க முயற்சி.. ரத்தப் போக்கால் வெளிவந்த உண்மை..

https://tamil.news18.com/tamil-nadu/a-college-student-who-gave-birth-to-herself-the-brutality-of-throwing-the-child-in-the-trash-nw-asg-ws-b-1717511.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 12:57,,
72,-1.00137E+12,sent,"அந்த பையனுக்கு பயம் இல்ல... ஆஃப் ரோடு ரேஸில் புழுதி பறக்க கெத்து காட்டும் 8 வயது சிறுவன்..

https://tamil.news18.com/sports/8-year-old-boy-rithin-sai-studying-in-3rd-standard-in-coimbatore-has-been-setting-many-records-in-dirt-bike-racing-rkj-mkn-local18-ws-b-1717424.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 12:57,,
73,6836135100,sent,"**👋 𝖧𝖾𝗒 **[**Vishnu🐾**](tg://user?id=771339455)**
📁 𝖸𝗈𝗎𝗋 𝖥𝗂𝗅𝖾𝗌 𝖠𝗋𝖾 𝖱𝖾𝖺𝖽𝗒

♨️ 𝖯𝗈𝗐𝖾𝗋𝖾𝖽 𝖡𝗒 ****@rzxbots**",1183054264,02-02-2025 12:57,,
74,771339455,sent,Mazhayethum Munpe,1183054264,02-02-2025 12:57,,
75,-1.00137E+12,sent,"சேலம் ஜங்ஷனில் ரூ.5-க்கு சுத்திகரிக்கப்பட்ட குடிநீா்..! ரயில் பயணிகள் மகிழ்ச்சி..!!

https://tamil.news18.com/salem/purified-drinking-water-at-salem-junction-for-rs-5-train-passengers-are-happy-snk-gwi-local18-1717546.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 12:57,,
76,6836135100,sent,"**𝖨 𝖢𝗈𝗎𝗅𝖽𝗇'𝗍 𝖥𝗂𝗇𝖽 𝖠𝗇𝗒𝗍𝗁𝗂𝗇𝗀 𝖱𝖾𝗅𝖺𝗍𝖾𝖽 𝖳𝗈 𝖳𝗁𝖺𝗍.🥲
𝖣𝗂𝖽 𝖸𝗈𝗎 𝖬𝖾𝖺𝗇 𝖠𝗇𝗒 𝖮𝖿 𝖳𝗁𝖾𝗌𝖾?🧐**",1183054264,02-02-2025 12:57,,
77,-1.00137E+12,sent,"TVK Vijay | நடிகர் - அரசியல் தலைவர்!! - 2வது ஆண்டில் தவெக!! ஓர் ஆண்டில் விஜய் செய்த சாதனை!!

https://tamil.news18.com/videos/tamil-nadu/tvk-vijay-actor-political-leader-thaveka-in-2nd-year-vijay-s-achievements-in-one-year-1717516.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 12:57,,
78,2121793341,sent,"[@vis_hnu_s](tg://user?id=771339455) [`771339455`] has sent a 🔗 Link without authorization. 
**Action:** Warn (1/3) ❕",1183054264,02-02-2025 12:57,,
79,-1.00137E+12,sent,"ECR Car Chasing Case | சென்னையை உலுக்கிய சம்பவம்.. நள்ளிரவில் கார் சேஸ்!! - சிக்கிய 5 பேர்?

https://tamil.news18.com/videos/tamil-nadu/ecr-car-chasing-case-the-incident-that-shook-chennai-car-chase-in-the-middle-of-the-night-5-people-caught-1717507.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 12:57,,
80,6836135100,sent,"**𝖨 𝖢𝗈𝗎𝗅𝖽𝗇'𝗍 𝖥𝗂𝗇𝖽 𝖠𝗇𝗒𝗍𝗁𝗂𝗇𝗀 𝖱𝖾𝗅𝖺𝗍𝖾𝖽 𝖳𝗈 𝖳𝗁𝖺𝗍.🥲
𝖣𝗂𝖽 𝖸𝗈𝗎 𝖬𝖾𝖺𝗇 𝖠𝗇𝗒 𝖮𝖿 𝖳𝗁𝖾𝗌𝖾?🧐**",1183054264,02-02-2025 12:57,,
81,-1.00137E+12,sent,"Rate Hike Products | Union Budget 2025 |  விலையில் மாற்றம் வரும் பொருட்கள் இவைதான்!! - பக்கா லிஸ்ட்

https://tamil.news18.com/videos/tamil-nadu/rate-hike-products-union-budget-2025-these-are-the-products-whose-prices-will-change-pakka-list-1717503.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 12:57,,
82,998716489,sent,Marco malayalam,1183054264,02-02-2025 12:57,,
83,-1.00137E+12,sent,"TVK District Party Members Complaint | சாதி பார்க்கும் தவெக கட்சி"" ஆதங்கத்தை கொட்டிய நிர்வாகிகள்",,,,
,,,,,,,
"https://tamil.news18.com/videos/tamil-nadu/tvk-district-party-members-complaint-caste-seeking-tvk-party-executives-who-dropped-the-blame-1717501.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram""",1374265849,02-02-2025 12:57,,,,,
84,6836135100,sent,"**👋 𝖧𝖾𝗒 **[**A**](tg://user?id=7311768052)**
📁 𝖸𝗈𝗎𝗋 𝖥𝗂𝗅𝖾𝗌 𝖠𝗋𝖾 𝖱𝖾𝖺𝖽𝗒

♨️ 𝖯𝗈𝗐𝖾𝗋𝖾𝖽 𝖡𝗒 ****@rzxbots**",1183054264,02-02-2025 12:57,,
85,-1.00137E+12,sent,"Crime Time | ஆசிரியர் பணி வாங்கித் தருவதாக சீட்டிங்.. பதிவு எழுத்தரின் பக்கா பிளான்.. | Cuddalore

https://tamil.news18.com/videos/tamil-nadu/crime-time-cheating-on-teacher-to-get-job-registration-clerk-s-plan-cuddalore-1717492.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 12:57,,
86,7311768052,sent,Anand sreebala,1183054264,02-02-2025 12:57,,
87,-1.00137E+12,sent,"Crime Time | கல்லூரி கழிவறையில் மாணவிக்கு பிரசவம்.. யூடியூப் பார்த்து தொப்புள் கொடி அகற்றம்!

https://tamil.news18.com/videos/tamil-nadu/crime-time-student-gives-birth-in-college-toilet-umbilical-cord-removed-after-watching-youtube-1717488.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 12:57,,
